id,harvest_time,station_id,available_bike_stands,bike_stands,available_bikes,banking,bonus,last_update,status,address,name,latitude,longitude
67757412,2023-12-03T14:55:03,64,16,40,24,False,False,2023-12-03T14:52:30,OPEN,Sandwith Street,SANDWITH STREET,53.3452,-6.24716
67757405,2023-12-03T14:55:03,65,40,40,0,True,False,2023-12-03T14:45:37,OPEN,Convention Centre,CONVENTION CENTRE,53.3474,-6.23852
67757371,2023-12-03T14:55:03,66,40,40,0,False,False,2023-12-03T14:52:21,OPEN,New Central Bank,NEW CENTRAL BANK,53.3471,-6.23475
67757353,2023-12-03T14:55:03,67,38,40,2,False,False,2023-12-03T14:52:49,OPEN,The Point,THE POINT,53.3469,-6.23085
67757338,2023-12-03T14:55:03,68,34,40,6,False,False,2023-12-03T14:54:16,OPEN,Hanover Quay,HANOVER QUAY,53.3441,-6.23715
67757385,2023-12-03T14:55:03,69,31,40,9,False,False,2023-12-03T14:50:09,OPEN,Grand Canal Dock,GRAND CANAL DOCK,53.3426,-6.2387
67757383,2023-12-03T14:55:03,71,16,40,24,False,False,2023-12-03T14:52:42,OPEN,Kevin Street,KEVIN STREET,53.3378,-6.2677
67757347,2023-12-03T14:55:03,72,27,31,4,False,False,2023-12-03T14:52:45,OPEN,John Street West,JOHN STREET WEST,53.3431,-6.27717
67757361,2023-12-03T14:55:03,73,17,30,13,False,False,2023-12-03T14:53:58,OPEN,Francis Street,FRANCIS STREET,53.3421,-6.27523
67757339,2023-12-03T14:55:03,74,26,30,4,False,False,2023-12-03T14:45:39,OPEN,Oliver Bond Street,OLIVER BOND STREET,53.3439,-6.28053
67757402,2023-12-03T14:55:03,75,39,40,1,False,False,2023-12-03T14:45:51,OPEN,James Street,JAMES STREET,53.3435,-6.28741
67757382,2023-12-03T14:55:03,76,38,38,0,False,False,2023-12-03T14:52:40,OPEN,Market Street South,MARKET STREET SOUTH,53.3423,-6.28766
67757360,2023-12-03T14:55:03,77,0,29,29,False,False,2023-12-03T14:53:05,OPEN,Wolfe Tone Street,WOLFE TONE STREET,53.3489,-6.26746
67757400,2023-12-03T14:55:03,78,31,40,9,False,False,2023-12-03T14:54:09,OPEN,Mater Hospital,MATER HOSPITAL,53.36,-6.26483
67757384,2023-12-03T14:55:03,79,18,27,9,False,False,2023-12-03T14:44:50,OPEN,Eccles Street East,ECCLES STREET EAST,53.3581,-6.2656
67757420,2023-12-03T14:55:03,80,38,40,2,False,False,2023-12-03T14:52:09,OPEN,St James Hospital (Luas),ST JAMES HOSPITAL (LUAS),53.3414,-6.29295
67757381,2023-12-03T14:55:03,82,22,22,0,False,False,2023-12-03T14:52:41,OPEN,Mount Brown,MOUNT BROWN,53.3416,-6.29719
67757428,2023-12-03T14:55:03,83,17,40,13,False,False,2023-12-03T14:53:59,OPEN,Emmet Road,EMMET ROAD,53.3407,-6.30819
67757341,2023-12-03T14:55:03,84,30,30,0,False,False,2023-12-03T14:44:51,OPEN,Brookfield Road,BROOKFIELD ROAD,53.339,-6.30022
67757414,2023-12-03T14:55:03,85,35,35,0,False,False,2023-12-03T14:48:06,OPEN,Rothe Abbey,ROTHE ABBEY,53.3388,-6.30395
67757407,2023-12-03T14:55:03,86,1,38,37,False,False,2023-12-03T14:52:29,OPEN,Parkgate Street,PARKGATE STREET,53.348,-6.2918
67757340,2023-12-03T14:55:03,87,32,38,6,False,False,2023-12-03T14:53:11,OPEN,Collins Barracks Museum,COLLINS BARRACKS MUSEUM,53.3475,-6.28525
67757431,2023-12-03T14:55:03,88,24,30,6,False,False,2023-12-03T14:53:52,OPEN,Blackhall Place,BLACKHALL PLACE,53.3488,-6.28164
67757418,2023-12-03T14:55:03,89,38,40,1,False,False,2023-12-03T14:45:16,OPEN,Fitzwilliam Square East,FITZWILLIAM SQUARE EAST,53.3352,-6.2509
67757342,2023-12-03T14:55:03,90,30,40,10,False,False,2023-12-03T14:48:46,OPEN,Benson Street,BENSON STREET,53.3442,-6.23345
67757350,2023-12-03T14:55:03,91,8,30,22,False,False,2023-12-03T14:52:25,OPEN,South Dock Road,SOUTH DOCK ROAD,53.3418,-6.23129
67757429,2023-12-03T14:55:03,92,3,40,37,False,False,2023-12-03T14:46:01,OPEN,Heuston Bridge (North),HEUSTON BRIDGE (NORTH),53.3478,-6.29243
67757394,2023-12-03T14:55:03,93,1,40,39,False,False,2023-12-03T14:53:56,OPEN,Heuston Station (Central),HEUSTON STATION (CENTRAL),53.3466,-6.29692
67757391,2023-12-03T14:55:03,94,2,40,38,False,False,2023-12-03T14:54:35,OPEN,Heuston Station (Car Park),HEUSTON STATION (CAR PARK),53.347,-6.2978
67757390,2023-12-03T14:55:03,95,40,40,0,False,False,2023-12-03T14:46:09,OPEN,Royal Hospital,ROYAL HOSPITAL,53.3439,-6.29706
67757380,2023-12-03T14:55:03,96,30,30,0,False,False,2023-12-03T14:51:41,OPEN,Kilmainham Lane,KILMAINHAM LANE,53.3418,-6.30509
67757358,2023-12-03T14:55:03,97,38,40,2,False,False,2023-12-03T14:53:04,OPEN,Kilmainham Gaol,KILMAINHAM GAOL,53.3421,-6.31002
67757332,2023-12-03T14:55:03,98,0,40,40,False,False,2023-12-03T14:46:15,OPEN,Frederick Street South,FREDERICK STREET SOUTH,53.3415,-6.25685
67757351,2023-12-03T14:55:03,99,17,30,13,False,False,2023-12-03T14:44:52,OPEN,City Quay,CITY QUAY,53.3466,-6.24615
67757410,2023-12-03T14:55:03,100,5,25,20,False,False,2023-12-03T14:54:07,OPEN,Heuston Bridge (South),HEUSTON BRIDGE (SOUTH),53.3471,-6.29204
67757373,2023-12-03T14:55:03,101,28,30,2,False,False,2023-12-03T14:52:11,OPEN,King Street North,KING STREET NORTH,53.3503,-6.27351
67757367,2023-12-03T14:55:03,102,40,40,0,False,False,2023-12-03T14:53:08,OPEN,Western Way,WESTERN WAY,53.3549,-6.26942
67757425,2023-12-03T14:55:03,103,39,40,0,False,False,2023-12-03T14:53:45,OPEN,Grangegorman Lower (South),GRANGEGORMAN LOWER (SOUTH),53.3547,-6.27868
67757372,2023-12-03T14:55:03,104,40,40,0,False,False,2023-12-03T14:44:46,OPEN,Grangegorman Lower (Central),GRANGEGORMAN LOWER (CENTRAL),53.3552,-6.27842
67757392,2023-12-03T14:55:03,105,34,36,2,False,False,2023-12-03T14:45:22,OPEN,Grangegorman Lower (North),GRANGEGORMAN LOWER (NORTH),53.356,-6.27838
67757336,2023-12-03T14:55:03,106,37,40,3,False,False,2023-12-03T14:52:16,OPEN,Rathdown Road,RATHDOWN ROAD,53.3589,-6.28034
67757415,2023-12-03T14:55:03,107,23,40,17,False,False,2023-12-03T14:52:49,OPEN,Charleville Road,CHARLEVILLE ROAD,53.3592,-6.28187
67757321,2023-12-03T14:55:03,108,35,35,0,False,False,2023-12-03T14:53:21,OPEN,Avondale Road,AVONDALE ROAD,53.3594,-6.27614
67757413,2023-12-03T14:55:03,109,11,29,18,False,False,2023-12-03T14:46:05,OPEN,Buckingham Street Lower,BUCKINGHAM STREET LOWER,53.3533,-6.24932
67757397,2023-12-03T14:55:03,110,40,40,0,False,False,2023-12-03T14:45:37,OPEN,Phibsborough Road,PHIBSBOROUGH ROAD,53.3563,-6.27372
67757403,2023-12-03T14:55:03,111,39,40,1,False,False,2023-12-03T14:52:13,OPEN,Mountjoy Square East,MOUNTJOY SQUARE EAST,53.3567,-6.25636
67757337,2023-12-03T14:55:03,112,28,30,2,False,False,2023-12-03T14:54:09,OPEN,North Circular Road (O'Connell's),NORTH CIRCULAR ROAD (O'CONNELL'S),53.3578,-6.25156
67757349,2023-12-03T14:55:03,113,16,40,22,False,False,2023-12-03T14:54:03,OPEN,Merrion Square South,MERRION SQUARE SOUTH,53.3386,-6.24861
67757346,2023-12-03T14:55:03,114,21,40,19,False,False,2023-12-03T14:44:38,OPEN,Wilton Terrace (Park),WILTON TERRACE (PARK),53.3337,-6.24834
67757374,2023-12-03T14:55:03,115,11,30,19,False,False,2023-12-03T14:45:39,OPEN,Killarney Street,KILLARNEY STREET,53.3548,-6.24758
67757354,2023-12-03T14:55:03,116,29,30,1,False,False,2023-12-03T14:52:03,OPEN,Broadstone,BROADSTONE,53.3547,-6.27231
67757376,2023-12-03T14:55:03,117,19,40,21,False,False,2023-12-03T14:52:51,OPEN,Hanover Quay East,HANOVER QUAY EAST,53.3437,-6.23175
